,,14675.488,10516.149,12064.303,19733.443,21031.631,19682.043,8130.667,8302.831,8566.221,14502.749,14873.161,14386.754,,,,0.9483,0.8733,0.9058,0.9379,1.0099,0.9537,0.8013,0.816,0.8056,0.878,0.8862,0.8836,,0.2904,0.3986,0.3863,0.2556,0.2722,0.2531,0.4392,0.4579,0.4355,0.2965,0.2882,0.2853
,,9414.681,9715.033,9543.505,19399.117,18753.027,18717.875,4832.832,4783.371,4569.491,12745.026,12198.396,12090.515,,,,0.8714,0.8742,0.8474,0.9601,0.9371,0.9533,0.788,0.7813,0.7578,0.8462,0.8561,0.86,,0.4275,0.4437,0.4269,0.2547,0.2491,0.2605,0.5373,0.5364,0.5151,0.3485,0.3589,0.3411
,,6354.249,7059.285,7948.953,19107.898,19095.719,19127.17,4407.885,4221.617,3790.608,10521.239,9229.603,9876.454,,,,0.8041,0.8099,0.8221,0.9288,0.9079,0.935,0.7376,0.7486,0.7311,0.8336,0.8017,0.8186,,0.4825,0.4705,0.4477,0.2415,0.2312,0.2444,0.507,0.5311,0.5171,0.3927,0.406,0.3783
,,5953.579,5919.342,7164.408,15013.191,15611.555,15165.667,3713.148,3617.51,3526.673,9038.663,8660.533,10058.16,,,,0.8178,0.7862,0.7993,0.9172,0.936,0.925,0.746,0.7638,0.7425,0.8086,0.8282,0.8381,,0.5052,0.4843,0.4481,0.2707,0.2721,0.2739,0.5358,0.5677,0.542,0.4041,0.4474,0.3821
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P676cse_B_fluo,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,P676cse_B_abs,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,22.6,19471.607,19871.58,19007.143,19002.125,18915.119,18802.826,19157.881,18945.037,18727.119,18927.068,19095.209,19235.984,,,22.7,0.9789,0.9613,0.9738,0.9736,0.9642,0.9504,0.9635,0.9533,0.9341,0.9421,0.9425,0.9572,,0.2243,0.2203,0.248,0.2502,0.2484,0.2419,0.2486,0.2461,0.2414,0.2377,0.2317,0.2253
,,19893.053,20045.141,19060.438,20606.609,19912.834,20054.922,15801.923,16062.056,16274.843,19750.361,19898.844,20539.746,,,,0.9891,0.9491,0.9535,0.9477,0.9201,0.9267,0.9027,0.936,0.9375,0.933,0.9159,0.9183,,0.2223,0.2209,0.2439,0.221,0.2266,0.2302,0.2693,0.2652,0.255,0.2417,0.2243,0.2105
,,18737.664,18107.25,15425.051,20560.195,20177.965,20778.76,18894.658,19160.535,18778.418,19893.213,20535.131,19969.652,,,,0.9728,0.9635,0.9396,0.9423,0.9044,0.9359,0.8887,0.9505,0.9346,0.9535,0.9152,0.9514,,0.2449,0.2664,0.2993,0.2376,0.2271,0.2401,0.2429,0.2748,0.2733,0.2558,0.231,0.2322
,,15952.875,14224.964,13657.346,19644.041,20164.615,19131.678,18077.229,16250.341,18963.764,19893.457,20392.346,20553.822,,,,0.9902,0.9428,0.8983,0.9214,0.9372,0.911,0.9277,0.9227,0.9166,0.8894,0.8804,0.9013,,0.2695,0.3162,0.336,0.2348,0.2472,0.2382,0.2777,0.2807,0.2683,0.2371,0.2141,0.2043
,,12698.464,11296.675,10096.368,20250.41,19816.312,20143.623,10931.365,10997.021,9685.037,19092.949,18914.869,19698.178,,,,0.9259,0.8994,0.8633,0.9221,0.9234,0.945,0.8612,0.8789,0.8534,0.8852,0.9081,0.8782,,0.3487,0.3934,0.4311,0.2439,0.2513,0.2541,0.4048,0.4141,0.4342,0.2431,0.2548,0.2049
,,8865.432,7868.88,6709.105,20408.217,20209.062,20226.91,6890.031,6566.641,6487.286,13122.998,11040.067,14368.053,,,,0.8889,0.8294,0.8238,0.9188,0.9106,0.935,0.8197,0.8171,0.8224,0.9008,0.9076,0.8979,,0.4362,0.455,0.4972,0.2339,0.2358,0.2393,0.4837,0.5043,0.4909,0.3462,0.421,0.3001
,,6830.678,6159.35,5893.345,20364.221,19826.795,20287.561,5441.009,5351.2,5058.112,8661.963,8978.255,11184.801,,,,0.8131,0.8222,0.7878,0.945,0.93,0.9423,0.7707,0.7831,0.7794,0.8159,0.8232,0.8794,,0.4699,0.498,0.4848,0.22,0.2212,0.2269,0.4883,0.5187,0.5141,0.4332,0.4248,0.369
,,5751.053,5341.222,5431.537,20154.141,20252.449,20132.139,3942.504,3982.732,3874.921,8799.812,7426.005,10257.151,,,,0.806,0.794,0.7989,0.9468,0.959,0.936,0.7545,0.7659,0.7439,0.8126,0.7947,0.8716,,0.4888,0.501,0.5028,0.2044,0.2153,0.2037,0.5246,0.5322,0.5151,0.4074,0.4424,0.3967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P679_B_fluo,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,P679_B_abs,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,22.7,11600.2,11243.394,11054.421,11180.771,10866.774,10962.811,11436.19,11033.903,11162.004,10797.348,11410.166,11401.038,,,22.8,0.9404,0.9324,0.9122,0.9107,0.9202,0.9114,0.9105,0.9073,0.8969,0.8909,0.8906,0.9029,,0.3645,0.387,0.3834,0.3755,0.4006,0.3829,0.3705,0.3902,0.374,0.3724,0.352,0.3543
,,7724.128,7079.846,5896.159,12556.888,12885.98,12768.224,10017.412,10438.869,10179.484,9262.603,10532.967,10924.112,,,,0.8628,0.8382,0.8287,0.9017,0.9462,0.9068,0.8539,0.9036,0.8825,0.8309,0.859,0.8718,,0.4594,0.4846,0.5067,0.3536,0.3721,0.3448,0.4,0.4077,0.4081,0.4115,0.382,0.3665
,,3695.055,2959.782,3304.477,10974.864,10630.312,11059.529,9699.32,10515.257,9670.914,10757.757,10937.044,11484.109,,,,0.773,0.7509,0.7728,0.8809,0.872,0.8758,0.8487,0.9024,0.8556,0.878,0.8923,0.9295,,0.5371,0.5499,0.5548,0.3796,0.3882,0.38,0.4038,0.4221,0.3998,0.3963,0.4016,0.3915
,,2797.883,2458.176,2476.181,11327.986,9950.077,11174.876,8521.027,7640.792,8746.386,10504.854,9676.772,9893.936,,,,0.7921,0.7474,0.7667,0.8901,0.8572,0.8835,0.8413,0.8363,0.8379,0.8769,0.8402,0.8784,,0.5973,0.57,0.5721,0.3761,0.4022,0.3781,0.4395,0.4735,0.4211,0.4184,0.3999,0.4047
,,2493.683,2014.413,2036.38,10671.753,9557.02,10154.157,3812.022,4109.554,3957.627,8677.407,9943.072,9435.288,,,,0.776,0.7504,0.7702,0.867,0.8564,0.8813,0.7777,0.7909,0.7787,0.8209,0.8531,0.8509,,0.582,0.5825,0.6171,0.4017,0.413,0.4175,0.5415,0.5455,0.5362,0.4199,0.4238,0.4078
,,2392.808,2141.371,2269.071,9537.217,9064.058,9329.092,3158.137,3256.132,2903.109,8676.771,8680.635,8242.107,,,,0.7938,0.7434,0.7461,0.8818,0.8418,0.8565,0.7538,0.7838,0.7466,0.8255,0.8285,0.8479,,0.5928,0.5732,0.5736,0.4294,0.4164,0.418,0.546,0.5814,0.5501,0.4259,0.4267,0.426
,,2121.279,2101.347,2050.529,9452.917,9538.065,10687.15,2479.026,2786.322,2715.994,7819.87,7332.712,8006.191,,,,0.774,0.7511,0.7423,0.8628,0.8439,0.8663,0.7429,0.7572,0.7393,0.8568,0.8199,0.8589,,0.5827,0.5812,0.5718,0.4208,0.4009,0.3807,0.5623,0.5596,0.5363,0.4819,0.4624,0.457
,,2104.554,2141.636,2058.126,9206.266,9311.441,9478.132,2538.369,2637.653,2784.016,6835.629,7129.344,6632.981,,,,0.7547,0.7471,0.7402,0.8564,0.8677,0.85,0.7389,0.7504,0.7508,0.8007,0.8228,0.8811,,0.5644,0.5606,0.5579,0.4005,0.413,0.3891,0.5447,0.554,0.5415,0.4405,0.4496,0.5037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P679cse_B_fluo,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,P679cse_B_abs,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,23,12722.463,12520.474,12408.571,11761.632,12089.371,11980.36,11328.524,11684.904,11475.978,11349.229,11513.115,12057.456,,,23.1,0.9753,0.9799,0.9619,0.9307,0.961,0.9554,0.9061,0.9139,0.9059,0.9151,0.9082,0.9431,,0.3431,0.3671,0.367,0.3626,0.3802,0.3636,0.3651,0.3618,0.3587,0.3543,0.3505,0.3335
,,11180.391,9956.333,9532.39,14677.897,14378.416,14761.125,10793.238,10827.064,11394.676,12699.729,12582.15,13324.82,,,,0.9302,0.9189,0.8675,0.9505,0.9261,0.9413,0.8816,0.8743,0.8938,0.9395,0.9208,0.9711,,0.3775,0.4424,0.4145,0.3109,0.3061,0.308,0.396,0.3861,0.3842,0.3534,0.3482,0.3464
,,8277.306,6492.149,6639.667,14952.854,14465.443,14721.438,8963.246,9153.905,9484.29,12343.711,12979.692,12580.49,,,,0.8738,0.836,0.848,0.9644,0.9452,0.9439,0.8652,0.8715,0.8747,0.919,0.929,0.953,,0.4436,0.5025,0.4978,0.3181,0.3226,0.3198,0.4355,0.4448,0.4246,0.3641,0.3517,0.3538
,,6831.621,5928.363,5419.34,14500.831,14239.442,14326.497,5828.809,5737.795,5844.538,11575.478,10737.883,11626.783,,,,0.8853,0.8242,0.8293,0.9505,0.9301,0.9118,0.8123,0.8111,0.7667,0.8785,0.8579,0.8906,,0.497,0.5026,0.5196,0.3106,0.3106,0.3024,0.4956,0.5157,0.4838,0.3676,0.3842,0.3522
,,4644.129,3556.898,4468.282,13872.902,14424.715,14704.254,3654.74,3969.163,3636.219,10149.44,10099.241,10785.869,,,,0.8407,0.7833,0.7822,0.9145,0.9373,0.9533,0.7842,0.8312,0.8085,0.8892,0.8636,0.8952,,0.5364,0.5457,0.5273,0.3001,0.2938,0.3103,0.5509,0.5848,0.5527,0.3988,0.4079,0.3782
,,3642.276,3359.631,3328.935,14254.001,13783.6,14629.569,2713.994,2366.437,2735.632,8932.565,8450.764,8807.094,,,,0.8195,0.7852,0.796,0.9651,0.9454,0.9547,0.7564,0.7899,0.706,0.8356,0.8385,0.8757,,0.5503,0.5484,0.5588,0.3144,0.313,0.2945,0.5467,0.581,0.5371,0.4156,0.4323,0.4184
,,3508.742,3030.606,3252.553,13311.913,14254.168,13249.523,2510.135,2250.472,2240.486,7299.803,8156.836,8984.223,,,,0.8033,0.7817,0.7793,0.9221,1.0101,0.9432,0.7925,0.7853,0.7517,0.8782,0.9013,0.8978,,0.553,0.5662,0.556,0.3125,0.3569,0.3362,0.5811,0.5843,0.5745,0.5023,0.4998,0.4339
,,3551.198,3267.017,3316.692,13139.368,13322.865,13057.814,2224.147,2255.813,2381.593,6110.826,6202.316,6247.771,,,,0.7996,0.7784,0.7872,0.9333,0.9618,0.9283,0.7785,0.7678,0.7602,0.8242,0.8071,0.814,,0.5342,0.5317,0.5262,0.3041,0.3284,0.311,0.5646,0.5659,0.5544,0.4741,0.4584,0.4543
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASC390_B_fluo,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,ASC390_B_abs,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,23.6,18991.318,16504.033,16293.223,15850.005,16273.564,15890.339,16004.915,15114.418,15871.66,15758.972,14842.934,14933.972,,,23.7,1.0704,1.0342,1.0325,1.0311,1.0335,0.9984,1.0061,1.0149,1.0685,1.0458,0.9979,1.0174,,0.241,0.2507,0.2535,0.2588,0.2653,0.258,0.2591,0.2797,0.281,0.2623,0.2683,0.254
,,18509.742,15805.039,15679.151,19783.686,19323.174,19583.486,14161.478,13355.027,14205.978,15204.624,14453.695,15273.939,,,,1.0655,0.9868,1.0102,0.9938,0.99,0.9946,0.9325,0.9477,0.944,0.9507,0.936,0.9827,,0.2486,0.2569,0.2725,0.234,0.2428,0.2391,0.2994,0.3349,0.3038,0.2748,0.2855,0.26
,,16135.349,15379.656,18956.695,19698.16,20199.453,19007.264,14184.94,13829.203,14367.622,15397.546,15847.289,15512.39,,,,1.0818,1.0134,1.0456,1.0223,1.0211,0.9826,1.0038,1.0055,0.974,0.9698,1.0025,1.0048,,0.2784,0.3002,0.2854,0.2469,0.2489,0.2466,0.3503,0.3495,0.3228,0.2952,0.299,0.2732
,,15737.544,15214.581,14372.341,19972.98,20214.398,19526.426,9098.719,8712.755,9540.673,14294.439,14599.049,14476.051,,,,1.0161,0.9682,0.9917,0.957,1.0143,0.9908,0.8852,0.9111,0.921,0.916,0.9263,0.9852,,0.26,0.2771,0.2918,0.2276,0.2386,0.2406,0.4385,0.4612,0.4163,0.2893,0.2889,0.2952
,,7641.315,5836.702,7371.612,18998.002,19019.078,19882.402,5028.133,4794.749,5343.242,13234.871,12796.36,9293.545,,,,0.8927,0.8556,0.8732,0.9938,1.0206,1.0379,0.8464,0.8582,0.844,0.9488,0.9068,0.8718,,0.443,0.5088,0.4743,0.2455,0.2588,0.2502,0.5299,0.5358,0.5213,0.3423,0.3463,0.4116
,,11335.449,11325.607,10713.773,19401.148,18990.268,16120.266,3557.902,3551.085,3429.269,10100.264,10324.942,8718.346,,,,0.9624,0.9365,0.9217,0.9742,0.9606,0.9856,0.7965,0.8073,0.7879,0.8739,0.8985,0.869,,0.3618,0.3709,0.3801,0.239,0.2377,0.2454,0.541,0.559,0.5381,0.4018,0.397,0.418
,,9266.297,10163.997,8144.309,11874.939,13318.397,15524.557,2829.205,2935.457,2845.859,9977.097,8391.211,5886.925,,,,0.9387,0.9677,0.9003,0.9423,0.9814,0.9804,0.7903,0.8025,0.7906,1.0074,0.8787,0.8328,,0.4188,0.4126,0.4384,0.3651,0.3467,0.264,0.5718,0.5682,0.5789,0.508,0.4415,0.4792
,,7871.17,7700.734,7721.202,8501.217,8346.018,8757.257,2453.96,2549.906,2478.398,5334.277,4155.242,4318.631,,,,0.9074,0.8898,0.9009,0.8876,0.896,0.8789,0.7835,0.79,0.7822,0.8299,0.7836,0.7817,,0.4242,0.4244,0.437,0.4131,0.4335,0.4038,0.5522,0.5581,0.5407,0.4824,0.4944,0.4945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASC390cse_B_fluo,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,ASC390cse_B_abs,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,23.7,13801.078,13417.205,13650.473,13295.492,13432.712,13394.994,12963.732,12716.893,13204.569,13517.951,13629.322,13773.454,,,23.8,1.0295,1.0037,1.01,1.0013,1.005,1.0056,0.9993,0.9846,0.9865,1.0036,0.9738,0.9803,,0.3187,0.3324,0.3209,0.3199,0.3285,0.3222,0.3355,0.342,0.3131,0.3157,0.2977,0.278
,,12812.733,12943.926,12955.678,16257.548,15744.454,15590.009,12696.651,12808.964,12328.308,14425.526,14252.793,14268.699,,,,0.9716,0.9613,0.9362,0.9639,0.9425,0.9656,0.9194,0.9281,0.8946,0.9301,0.9265,0.9549,,0.338,0.3399,0.3431,0.2639,0.2642,0.2826,0.3521,0.3578,0.3517,0.3093,0.3006,0.2897
,,13038.779,12283.137,12968.082,18676.479,19053.918,18857.191,12564.238,12097.652,11996.312,14484.05,14050.87,14850.506,,,,1.0119,0.9794,0.9181,0.9407,0.9385,0.9372,0.9007,0.8737,0.8512,0.9186,0.9473,1.0134,,0.3602,0.3708,0.3431,0.2561,0.2513,0.2568,0.366,0.3666,0.3552,0.3153,0.3106,0.2997
,,12105.298,11769.782,11395.124,18918.02,18726.512,16451.494,7648.138,8190.968,8276.638,13462.341,14026.962,14127.437,,,,0.9719,0.9304,0.8849,0.9324,0.9299,0.9344,0.8168,0.8757,0.8425,0.8708,0.9198,0.962,,0.3591,0.3697,0.3646,0.2417,0.2414,0.2543,0.4592,0.4887,0.4491,0.3218,0.3336,0.3176
,,6665.237,6947.3,9188.555,15682.896,16031.782,15908.088,4696.186,4031.65,4241.63,11731.423,11535.171,12298.509,,,,0.9078,0.8239,0.854,0.9115,0.9164,0.9328,0.7708,0.7808,0.7756,0.8462,0.8973,0.9404,,0.4867,0.4606,0.41,0.2442,0.2402,0.2541,0.5056,0.53,0.517,0.3531,0.3736,0.3401
,,6863.604,7683.083,8045.226,18775.377,18872.088,18820.705,3617.637,3273.452,3650.295,8609.274,8394.748,10266.75,,,,0.881,0.8758,0.851,0.9277,0.9161,0.9409,0.7453,0.7582,0.7311,0.8175,0.8602,0.9124,,0.4865,0.4658,0.4429,0.2443,0.2421,0.2457,0.5249,0.5643,0.521,0.4254,0.4386,0.3805
,,6520.176,6076.143,7587.924,18294.195,19433.42,15912.502,3213.357,3465.555,3141.976,7823.843,7975.305,8724.132,,,,0.8747,0.8726,0.8889,0.9702,1.0116,0.9713,0.7899,0.8307,0.7941,0.8773,0.8951,0.9167,,0.4919,0.5048,0.4726,0.2622,0.2733,0.2709,0.579,0.6236,0.5925,0.4788,0.4582,0.4394
,,6762.219,6565.497,6436.442,11578.359,11021.508,10422.848,2601.357,2471.83,2499.482,5890.595,6013.508,6457.342,,,,0.8687,0.837,0.8541,0.9313,0.9266,0.9003,0.7899,0.7829,0.7811,0.8457,0.8208,0.8412,,0.4686,0.4514,0.4534,0.3424,0.3725,0.3704,0.5433,0.5489,0.5391,0.4819,0.4647,0.4606
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASC397_B_fluo,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,ASC397_B_abs,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,23.2,18838.564,19905.426,19982.492,18057.324,19810.088,20096.738,16625.34,20076.246,19511.908,19669.387,20494.092,20110.035,,,23.3,1.0698,1.076,1.0302,1.0265,1.0362,1.0688,0.8886,1.0414,0.9937,1.0045,0.9993,1.0152,,0.2476,0.2516,0.2303,0.2617,0.2459,0.2674,0.2135,0.242,0.2312,0.2277,0.2227,0.2184
,,15328.276,18606.008,16126.499,19299.65,19431.742,20027.355,18932.992,20432.439,19975.086,19433.512,19096.943,19473.979,,,,1.0308,1.0009,0.9941,0.9898,0.9685,0.9748,0.9314,0.9928,0.9836,0.953,0.9634,0.9961,,0.2727,0.2538,0.2622,0.2462,0.243,0.2368,0.2558,0.258,0.2533,0.2614,0.2573,0.2366
,,14803.971,13994.346,13724.991,19060.207,19198.555,19444.777,14285.417,15034.259,14771.005,15994.533,18539.24,19346.283,,,,1.0169,0.9272,0.9361,0.969,0.9757,0.9611,0.9378,0.9541,0.9201,0.9313,0.9401,0.9904,,0.2873,0.2774,0.3233,0.2463,0.2522,0.2447,0.3039,0.2898,0.2815,0.2664,0.2519,0.2404
,,14652.106,13288.299,13636.612,18705.021,18663.682,16998.877,8493.273,9306.3,9231.719,15155.29,15586.854,15996.246,,,,1.0365,0.9416,0.9699,0.9466,0.9679,0.9728,0.8702,0.8889,0.8754,0.9323,0.9276,0.9735,,0.3122,0.3371,0.3398,0.2404,0.2513,0.252,0.444,0.453,0.4325,0.3113,0.2788,0.259
,,12395.177,11099.937,12598.493,19000.529,19258.682,20638.574,5009.719,5047.069,4741.166,11749.628,12387.744,12959.8,,,,0.9768,0.9196,0.9461,1.0222,0.9488,1.0473,0.8242,0.8286,0.8113,0.9252,0.9096,0.9551,,0.3591,0.4003,0.354,0.2679,0.2408,0.269,0.536,0.5731,0.5387,0.3712,0.3693,0.345
,,10463.089,9399.996,8662.427,17912.834,18615.191,19297.859,3137.736,3126.699,3419.233,9314.427,8486.667,9834.484,,,,0.9879,0.8961,0.8991,0.9883,0.9299,0.9933,0.7545,0.7793,0.7901,0.8719,0.8525,0.9034,,0.4325,0.4301,0.4465,0.2734,0.2448,0.26,0.5452,0.5623,0.5425,0.4088,0.4339,0.3973
,,7874.516,6870.662,8450.521,18371.543,19218.021,18591.428,2722.483,2800.906,3019.513,7666.232,7714.876,9342.748,,,,0.9037,0.8331,0.8818,0.9514,1.0059,0.9671,0.7742,0.776,0.7905,0.8361,0.8317,0.8997,,0.4558,0.4608,0.4326,0.2504,0.2578,0.2465,0.5553,0.5613,0.5692,0.4409,0.4295,0.4186
,,7806.069,7988.42,8640.461,14629.851,15541.26,15420.025,2374.456,2531.402,2538.677,7549.329,7492.949,8138.728,,,,0.8908,0.8657,0.8709,0.9614,1.0039,0.9621,0.7794,0.7797,0.7706,0.8634,0.8424,0.8455,,0.4257,0.4244,0.4017,0.268,0.2755,0.2537,0.5667,0.5612,0.5436,0.4577,0.4311,0.4102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASC397cse_B_fluo,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,ASC397cse_B_abs,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,23.4,20490.488,20339.682,20480.377,20373.484,20437.375,20003.777,20347.549,20454.518,20150.121,19615.365,19852.354,19482.082,,,23.5,1.0224,0.9819,0.9935,0.9853,0.9711,0.9685,0.9536,0.9702,0.964,0.9591,0.9605,0.9927,,0.215,0.2251,0.217,0.2157,0.2206,0.2234,0.2137,0.2171,0.2125,0.2165,0.2129,0.211
,,20956.328,21289.828,20618.924,21115.342,20414.609,20368.174,20339.809,20660.402,20669.004,20435.303,20449.27,20390.748,,,,0.9962,0.9545,0.9624,0.9275,0.9234,0.9319,0.9089,0.9267,0.9297,0.915,0.8985,0.9623,,0.21,0.2035,0.2127,0.2046,0.2078,0.21,0.2154,0.2223,0.2189,0.2101,0.2008,0.203
,,20331.916,20124.18,19910.631,20764.951,20564.941,21187.541,19985.945,20259.35,19402.061,20254.219,19949.521,20229.59,,,,1.025,0.9994,0.9753,0.9384,0.8961,0.9281,0.9638,0.9606,0.9348,0.933,0.9175,0.9768,,0.2166,0.2264,0.2324,0.2153,0.2079,0.2142,0.2561,0.2538,0.2663,0.2286,0.2196,0.2145
,,19531.225,16277.998,18914.523,20737.023,20477.279,20460.852,9151.893,9366.733,9723.617,19412.809,18263.391,19338.428,,,,1.0159,0.9912,0.9877,0.9215,0.9294,0.9145,0.8816,0.8924,0.8423,0.9243,0.9229,0.9828,,0.2259,0.246,0.2526,0.2181,0.2205,0.2189,0.4256,0.4438,0.4014,0.2482,0.2471,0.2346
,,18694.113,14781.443,13678.971,20425.346,20922.258,21292.986,5563.459,5917.102,5203.165,10894.176,11195.854,12222.971,,,,1.0131,0.9722,0.9458,0.9116,0.9312,0.9204,0.7854,0.8424,0.8108,0.8863,0.8848,0.9225,,0.2486,0.2935,0.3334,0.2067,0.219,0.2227,0.5139,0.5292,0.521,0.3917,0.378,0.341
,,15155.471,13361.745,12183.675,20903.145,20791.514,21424.223,4680.226,3937.703,4216.672,8981.038,8461.946,8477.412,,,,1.025,0.9509,0.9434,0.9167,0.9309,0.9545,0.8048,0.7682,0.7787,0.8706,0.8831,0.8718,,0.2827,0.3258,0.3518,0.2175,0.2172,0.2232,0.5208,0.5471,0.529,0.4601,0.4559,0.4185
,,12253.483,9976.6,9244.134,18928.49,18374.736,15199.921,3187.465,2995.291,2819.462,6566.033,6995.281,8449.634,,,,0.9595,0.8958,0.8884,0.9657,1.0032,0.9689,0.7876,0.7768,0.7621,0.8391,0.8438,0.8651,,0.3288,0.3886,0.4029,0.2484,0.275,0.2876,0.5526,0.5462,0.5351,0.4654,0.4531,0.4085
,,11373.88,10659.265,8831.449,13837.419,13687.547,12960.085,2997.354,2919.982,2650.984,6995.223,7372.837,7317.725,,,,0.9417,0.9231,0.8922,0.9813,1.0135,0.9472,0.7952,0.7978,0.7689,0.8981,0.8411,0.866,,0.3402,0.3649,0.4046,0.2944,0.3264,0.3112,0.5484,0.56,0.5383,0.4953,0.4355,0.4344
